edge_id,src,dst,length_um,radius_um,usage
147111,141968,142043,1.4142,5.9977,1
147138,142015,142071,1.4142,6.4031,1
147635,142558,147583,9.6954,10.3437,1
147805,141892,142724,1.7321,8.3047,1
148633,143534,143535,2.0,7.8421,1
148634,142724,143535,1.4142,7.999,1
149455,144333,144334,1.0,7.8421,1
149456,143534,144334,1.7321,7.8102,1
150278,144333,145123,1.7321,7.8421,1
151175,145123,146004,1.4142,7.8102,1
152054,146004,146867,1.7321,7.8421,1
152784,147583,154536,12.083,10.0984,1
153006,147798,147799,1.0,7.6158,1
153007,146867,147799,1.7321,7.7449,1
153906,147798,148678,2.4495,7.4479,1
154560,149319,152835,18.5472,9.9955,8
156353,151057,282988,5.3852,4.5274,1
156596,148678,151294,5.9161,7.6712,1
157492,151294,152163,1.7321,7.9363,1
158178,149319,152834,8.2462,9.3198,8
158179,152835,155304,9.9499,9.9955,8
158401,152163,153053,1.4142,7.8102,1
159268,153053,153905,1.7321,7.8421,1
159924,154536,160639,10.4881,10.3135,1
160080,153905,154687,1.4142,7.6787,1
160548,47912,155138,9.0,5.8723,3
160717,155304,158841,15.0997,9.9955,8
160906,154687,155484,1.7321,7.6787,1
161777,155484,156311,1.4142,7.6787,1
162509,152834,157016,8.3666,8.5033,8
162730,156311,157226,2.4495,7.6468,1
162731,157226,157227,3.1623,7.5107,1
163299,157784,160430,11.225,3.0616,1
163321,157807,199003,1.7321,5.2907,1
163674,157227,158144,2.4495,7.1763,1
164389,158841,160611,10.0499,9.8648,8
164595,158144,159039,2.4495,7.4113,1
164763,159203,5774106,4.2426,6.5981,1
164900,128837,159338,6.1644,8.1006,1
165086,157784,159519,10.6301,3.9324,1
165264,159687,200628,3.7417,4.5274,1
165470,159039,159886,1.7321,7.7457,1
165471,159887,159888,1.0,7.2456,1
165472,159886,159888,1.4142,7.5107,1
166032,160430,164159,8.775,2.7321,1
166222,160611,164327,16.0312,9.6667,8
166226,157016,160615,8.3066,8.447,8
166227,160615,162547,6.4031,8.447,8
166231,160619,202034,1.4142,5.7007,2
166430,159887,160812,1.7321,7.5452,1
166431,160812,160813,1.4142,7.5452,1
166732,161107,2893708,7.1764,17.7068,1
167243,161604,3716683,7.7603,8.8012,8
167463,160813,161816,2.4495,7.6712,1
168074,159519,162410,7.874,3.6736,1
168215,162547,163423,7.6811,8.5033,8
168428,162749,162750,1.0,8.4553,1
168429,161816,162750,3.0,8.2144,1
168431,162749,162752,1.4142,8.3031,1
168976,163282,164158,8.6023,4.6926,1
169120,163420,165275,4.6904,9.2996,8
169123,161604,163423,8.7178,8.7733,8
169310,163607,163608,2.0,8.831,1
169311,163608,163609,1.0,8.5422,1
169312,162752,163609,1.7321,8.2144,1
169875,163282,164157,8.124,4.872,1
169876,164158,166103,8.0623,3.8708,1
169877,164159,3728809,11.7487,6.3418,1
170051,164327,169990,22.2036,9.9247,8
170266,164530,164531,2.0,9.3268,1
170267,163607,164531,3.7417,9.1891,1
170836,164157,165082,7.874,4.872,1
171039,165275,3718045,3.6933,10.2397,8
171317,164530,165533,1.7321,9.1098,1
171318,165533,165534,1.4142,9.217,1
171917,162410,166103,10.7703,3.6736,1
172316,165534,166474,1.7321,9.3268,1
173225,166474,167369,2.4495,9.1098,1
174206,167369,168325,3.0,9.3218,1
175045,160639,169138,26.4197,10.3135,1
175249,169329,169330,1.0,9.7974,1
175250,168325,169330,1.7321,9.6695,1
175921,169990,172651,12.53,9.9247,8
176118,169329,170181,1.7321,9.8995,1
176119,170182,170183,1.0,10.197,1
176120,170181,170183,1.4142,10.1218,1
177025,171048,171049,1.0,9.5122,1
177026,170182,171049,1.7321,9.8468,1
177796,171789,179923,18.4662,11.6997,8
177913,7618,171899,1.4142,7.4479,1
177980,171048,171964,4.3589,9.6402,1
178694,172651,178109,20.1494,10.0487,8
179794,171964,173707,4.6904,9.8995,1
180193,174089,365099,1.4142,7.0312,1
180305,174199,174200,1.0,7.1056,1
180306,174089,174200,3.6056,6.8912,1
180371,174199,174264,3.6056,7.1056,1
180549,169138,174445,15.4272,9.4749,1
184160,177962,3728809,9.3825,7.8113,1
184313,178109,179928,6.6332,10.271,8
185249,179032,179952,6.4807,10.1604,1
185250,179032,179033,4.4721,9.6695,1
185251,179033,179034,2.2361,9.6954,1
185252,179034,179035,5.0,9.4029,1
185271,179053,216768,1.7321,6.4031,1
186153,179923,188068,15.9374,11.1928,8
186158,179928,182733,16.4012,9.3254,8
186173,179943,180905,1.4142,10.5821,1
186174,179944,180909,7.3485,10.8342,1
186175,179945,179946,1.0,10.8619,1
186176,179946,179947,1.0,10.5821,1
186177,179947,179948,1.0,10.3192,1
186178,179948,179949,1.0,10.0487,1
186179,179944,179949,1.4142,10.1938,1
186180,179950,3733604,4.3461,10.3192,1
186181,179950,179951,1.4142,10.3192,1
186182,179951,179952,1.4142,10.5587,1
186186,179035,179956,5.099,9.0552,1
186187,179956,179957,2.8284,8.6533,1
186353,180123,3729885,10.4243,9.5388,1
186369,107578,180140,3.0,8.9159,7
187155,180905,182751,3.7417,10.5352,1
187157,180907,180908,1.0,10.952,1
187158,179943,180908,1.7321,10.7238,1
187159,180909,180910,1.0,11.1803,1
187160,180910,181844,1.4142,11.4211,1
187164,180914,180915,1.0,8.9159,1
187165,179957,180915,1.7321,8.5692,1
187925,177962,181659,8.3066,6.2838,1
188111,181839,181840,1.0,12.3887,1
188112,180907,181840,2.2361,11.7139,1
188113,181841,181842,1.0,12.3285,1
188114,181839,181842,1.4142,12.3887,1
188115,181843,182754,2.2361,11.6317,1
188116,181844,182753,1.7321,11.4434,1
189024,182733,190741,17.72,8.8703,8
189042,182751,182752,3.0,10.214,1
189043,182752,183666,1.7321,10.214,1
189044,181843,182753,1.4142,11.654,1
189045,181841,182754,3.3166,11.795,1
189050,182759,182760,1.0,8.9443,1
189051,180914,182760,6.7082,8.9721,1
189052,174445,182761,16.1864,9.672,1
189972,183666,184543,1.4142,10.34,1
190158,180123,183852,8.124,9.7716,1
190872,184541,184542,1.0,10.6292,1
190873,184542,185435,1.4142,10.1938,1
190874,184541,184543,2.2361,10.4101,1
190875,182759,184544,3.4641,8.888,1
191611,185262,187050,8.3066,4.2523,1
191789,185432,185433,1.0,10.1485,1
191790,185433,186324,2.4495,10.0499,1
191791,185432,185434,1.4142,9.9712,1
191792,185435,185436,1.0,9.7194,1
191793,185434,185436,2.2361,9.6174,1
191795,184544,185438,3.0,8.9159,1
191796,185438,185439,1.4142,8.8012,1
192557,181659,186182,8.8318,6.4363,1
192704,186324,186325,1.0,9.9747,1
192705,186325,187198,5.1962,9.5323,1
192710,185439,186330,2.4495,8.938,1
193445,186182,187050,9.0,5.8036,1
193593,187198,188087,1.7321,9.2996,1
193600,186330,187205,1.7321,9.3538,1
194490,188068,198056,19.0526,11.5163,8
194510,188086,189011,3.1623,9.0256,1
194511,188087,189009,1.7321,9.434,1
194516,187205,188092,3.0,9.2722,1
195463,189009,189010,1.0,9.434,1
195464,188086,189010,4.1231,9.1329,1
195465,189011,190756,3.0,9.3268,1
195469,182761,189015,13.3041,10.197,1
195470,188092,189016,3.7417,9.2722,1
195712,183852,189249,9.3808,9.5866,1
196256,185262,189777,8.6603,4.4954,1
197251,190741,195179,15.9374,9.5647,8
197267,190756,190757,1.0,9.4604,1
197268,190757,191605,1.4142,9.1593,1
197275,190764,190765,1.0,10.0197,1
197276,189016,190765,6.1644,9.889,1
198135,191604,195193,7.5498,8.6023,1
198136,191604,191605,4.1231,8.717,1
198142,190764,191611,1.7321,9.5911,1
198989,192442,3751613,1.8856,9.6667,1
199924,192442,193357,1.7321,9.5647,1
200130,189249,193556,9.8489,9.3802,1
200916,193357,194308,3.0,9.4575,1
201805,195179,199927,16.0935,9.4845,8
201818,195193,195194,3.0,8.6023,1
201819,195194,197107,3.0,8.4545,1
202775,194308,196117,6.1644,9.4575,1
203783,197107,197108,1.0,8.4253,1
203784,197108,197109,1.0,8.5732,1
203785,197109,198079,5.1962,8.5438,1
203791,196117,197115,1.7321,9.7974,1
203992,193556,197311,9.0,8.7745,1
204753,198056,3766201,14.0238,12.3651,8
204776,198079,198080,1.0,8.4853,1
204777,198080,198996,3.3166,8.5438,1
204786,189015,198088,24.1039,10.197,1
204790,197115,198092,1.7321,9.8995,1
204791,198092,198093,1.4142,9.6667,1
205490,198777,5772977,7.8422,6.7561,1
205521,189777,198809,20.6882,5.9713,1
205553,69707,198839,8.3066,8.4845,1
205714,83759,198990,4.6904,18.5729,19
205720,198996,199945,2.4495,8.7733,1
205726,161107,199002,7.1414,20.9145,1
205727,199003,261030,2.2361,5.5136,1
205729,198093,199005,1.7321,9.5647,1
205730,199005,199006,1.4142,9.4845,1
206679,199927,206601,16.5529,8.9669,8
206698,199945,199946,2.0,8.8023,1
206699,199946,199947,1.0,8.6313,1
