edge_id,src,dst,length_um,radius_um,usage
108424,76698,431665,5.6862,3.9241,1
109016,72820,77096,69.7822,6.2634,2
109363,77344,432360,8.0989,12.3471,6
109981,77781,698052,40.343,3.5616,1
109982,77781,97655,60.5569,4.3528,1
110441,78113,440778,106.2374,6.6115,1
110760,78339,443659,87.0032,8.8794,1
110975,78472,435256,59.9103,5.6803,1
111096,78555,88196,66.5776,6.733,1
111097,78555,346355,38.9532,6.9248,1
111449,78817,81646,11.8842,16.6416,15
111691,77436,78997,26.0384,5.5495,1
111692,78997,435051,8.1786,5.7511,1
112137,79307,506358,45.272,5.3166,1
112232,71824,79374,13.1403,1.618,1
112245,79380,339624,45.2094,4.6993,2
112476,79551,80617,14.0357,5.465,1
112570,79616,79840,18.0278,15.0011,1
112637,79657,699683,10.7961,26.5233,9
112907,79839,434200,7.2034,19.3284,1
112908,79840,436503,14.3074,17.071,1
113284,80109,287107,16.7531,5.5649,2
113742,77096,80434,123.5557,5.4218,4
113829,80494,81022,7.5498,9.0735,6
113965,80589,444366,211.6932,5.0495,1
114060,65577,80653,31.6193,7.8827,3
114070,80660,84536,15.1621,6.2696,1
114592,81022,81518,9.8489,9.2546,6
114660,81070,429548,59.4643,5.6506,1
114661,81070,440986,29.5852,6.0467,1
114703,81099,435433,19.4651,20.5195,1
114707,81101,436986,5.971,15.0662,1
114938,81276,83561,76.9632,5.4379,1
115110,81389,85321,3.0,6.0828,2
115115,81392,83669,44.1135,5.3327,2
115290,81518,81604,9.2736,10.0234,6
115413,81604,86042,75.6703,10.4375,6
115415,81605,343426,44.0366,7.9909,1
115871,81926,83722,117.0045,5.6109,1
115872,81926,93962,36.4803,4.9338,1
116065,82058,439469,14.8549,9.2711,5
116320,82249,438070,10.2956,22.003,1
116323,82251,441175,64.0876,6.8383,1
116338,82264,252580,90.8515,6.8206,1
116609,80589,82466,57.0614,5.9407,1
116919,82249,82693,11.9164,21.1052,1
117171,82871,438148,91.6436,6.085,1
117172,82871,88578,88.227,8.7317,1
117202,82896,83319,6.1644,4.4068,1
118008,83482,439839,27.7969,17.7817,1
118098,77096,83541,21.7128,4.9338,2
118127,83561,706335,26.3059,6.2746,1
118279,83669,443550,111.1755,5.8698,2
118329,83708,438933,94.986,6.4128,1
118854,84005,169799,142.0176,25.8185,3
118862,84005,760534,163.025,27.0305,3
118872,84012,706797,29.4052,3.5348,1
119981,84811,703231,25.1794,10.7622,4
120043,84851,450511,87.6242,6.8571,1
120575,85222,242784,73.0639,3.8643,1
120592,85238,87282,9.0,14.3165,1
120596,85241,129350,30.6268,4.7182,1
120617,85255,88196,11.7945,5.4536,1
120814,85382,144712,186.8227,15.1449,2
120815,85382,342137,9.5598,15.6791,2
120820,85385,90714,93.1397,9.8995,1
121145,85621,705242,10.8934,19.2313,4
121303,85727,717602,67.7207,17.829,4
121324,85739,91185,87.6413,9.9814,1
122955,84536,86902,6.549,6.2696,1
122956,86902,94017,15.9618,6.6328,1
123474,87282,700356,5.2345,12.723,1
123833,79657,87541,29.7788,22.9728,9
123834,87541,100950,30.7119,19.9336,9
123883,87572,114737,147.2149,3.5616,1
123974,87631,454730,55.8589,5.1421,1
124355,87899,446768,7.8031,20.033,1
124920,87899,88311,8.775,18.9588,1
124921,88311,89555,14.6287,18.6681,1
125275,88558,449149,19.046,4.4495,1
125300,88578,90081,416.0553,9.612,1
125396,88558,88646,82.3043,3.8028,1
125931,89037,89482,4.3589,7.4461,1
126250,89262,123091,114.9652,10.2302,1
126252,89262,697694,124.2672,9.294,1
126367,89348,97412,26.3239,15.6883,4
126941,89754,354556,53.1779,20.7186,11
127100,89555,89882,8.2462,17.8139,1
127320,89882,90032,4.6904,16.1486,1
127392,90081,94400,300.6426,8.0559,1
127590,90208,100443,46.8722,14.6511,15
127592,81646,90208,36.2232,16.3467,15
127814,88646,90362,37.6962,4.0941,1
128312,90714,459090,72.0525,10.5622,1
128754,91017,92438,4.9958,10.9753,2
129710,91712,93238,56.2939,3.3839,1
130028,91939,344281,78.7013,4.8139,2
130029,91939,151926,184.1334,6.1833,2
130506,92266,706797,4.1899,3.3028,1
130507,92266,109222,70.3554,4.4155,1
130755,92438,728931,167.6921,9.1257,2
131294,92823,707245,12.7138,8.6254,4
131298,92827,699050,104.3472,5.4218,1
131299,92827,121935,64.846,5.0517,1
131420,72302,92910,16.4012,4.6795,1
131646,93079,101343,260.9732,9.4656,2
132157,91185,93438,65.3758,14.6293,1
132868,93962,126269,74.891,4.1231,1
132945,94017,710287,13.2413,5.4582,1
132979,94042,457422,36.9549,4.6856,1
132980,94042,457946,75.4233,5.0645,1
133390,94321,103486,31.2289,26.5609,1
133578,94456,95047,13.1909,4.7856,1
133995,93438,94763,46.5833,15.965,1
134340,95020,428367,172.5145,19.3436,1
134342,95020,101887,121.5113,6.364,1
134380,95047,459108,39.1407,5.5148,1
134579,95184,454086,91.3777,6.6292,10
135129,94400,95580,42.5441,6.4685,1
135130,95580,97102,79.4796,6.3284,1
135242,94763,95653,32.45,16.4463,1
135285,95684,464429,75.8441,6.3326,1
135484,95824,97689,65.9924,6.3284,1
135550,95869,241351,47.6585,4.6365,1
135558,95875,471414,97.2591,6.3865,1
135800,95184,96045,74.5989,7.5478,10
135857,95004,96093,14.7986,6.9432,1
136717,94456,96685,60.3158,6.085,1
136945,96840,466128,89.2599,5.3183,1
137296,96045,97081,27.6586,9.3372,10
137320,97098,461643,9.0554,5.0517,1
137321,96840,97098,17.0294,4.4155,1
137325,97102,97310,48.1975,7.9159,1
137573,95653,97280,40.7554,17.2498,1
137614,97310,464857,39.6611,8.3529,1
137761,97412,712281,20.497,12.1838,4
138087,69089,97655,90.3612,3.9496,1
138097,97081,97661,21.4243,9.4124,10
138135,96093,97689,30.1496,6.03,1
138465,97661,97925,13.6382,9.6075,10
138583,98014,98824,41.5331,7.1149,1
138584,98014,467336,24.7162,8.1478,1
138957,98278,474977,91.4473,6.9567,2
138960,98280,100158,47.6025,5.6081,1
139208,98446,98743,88.6397,6.0402,1
139375,78791,98575,36.0275,6.0173,15
139608,98743,463418,51.9797,5.458,1
139719,98824,99212,41.0488,5.7446,1
140215,99159,246239,16.0624,29.0492,1
140291,98446,99212,31.7175,5.9545,1
140459,99334,466128,25.9615,5.4274,1
140460,99334,467172,22.4722,4.4068,1
140730,98314,99517,93.2148,13.3561,1
140731,99517,458984,92.3767,27.9203,1
141009,99716,119800,23.4328,5.099,1
141751,100253,100693,76.1906,5.4218,1
142145,100531,245572,63.1128,4.3528,1
142372,100692,104913,82.3529,4.3708,1
142373,100693,467357,29.9666,6.5465,1
142380,100697,467357,65.714,7.0283,1
142680,100916,466237,32.8684,10.6789,10
142798,100995,463096,144.8961,18.2122,1
142923,100766,101086,52.1249,10.7234,2
143172,100916,101246,9.0,10.1789,10
143310,100766,101343,12.1244,11.3033,2
143668,101601,478591,127.845,5.2421,1
143930,101778,708041,16.5831,12.8216,4
143942,101788,715723,46.7297,6.7723,4
143943,92823,101788,26.1051,7.6737,4
144087,101887,470631,3.8586,7.4407,1
144192,96685,101961,76.1643,6.0355,1
144442,102149,142527,82.9337,6.6328,3
144700,102328,344872,27.035,9.1173,1
144920,102478,117732,21.8378,4.4689,1
145086,101086,102602,40.8044,10.2648,2
145140,102641,107707,69.029,4.899,1
145431,102864,478174,58.8775,8.0975,1
145508,102922,104024,42.8719,3.5675,1
146402,101246,103562,71.9444,8.6231,10
146406,103564,473772,34.8074,3.9324,1
146535,103649,473981,6.2716,25.7281,1
146777,103829,358085,75.2632,10.1709,2
146946,103938,474277,14.8847,26.7094,1
147073,103564,104024,9.0,3.1796,1
147205,101961,104121,33.7194,6.5311,1
147319,104208,347748,8.5049,10.1821,2
148040,104733,476018,12.0646,20.5623,1
148082,104762,474231,24.7819,7.0,2
148083,104762,106825,42.6497,6.8875,2
148287,104913,477193,13.1783,3.7417,1
148425,105005,475368,4.714,27.8199,1
148799,102922,105265,131.5523,4.2523,1
148801,105265,478632,24.6779,4.0941,1
148841,105293,113846,128.2381,7.0421,1
149009,100950,105418,13.8764,20.9316,9
149045,105442,347947,13.4743,16.2782,8
149046,105442,117733,37.1202,16.0663,8
149164,98575,105516,15.0333,5.78,15
150909,106756,478129,18.1445,19.8865,1
151002,106825,111125,103.0776,8.6886,2
151529,107188,107255,18.0555,17.1082,1
151616,101778,107251,14.5507,13.9071,4
151620,107255,479959,15.8114,16.7374,1
151659,107283,247722,23.1157,1.5,1
151793,107379,130089,514.6368,8.395,1
151996,107528,724011,64.0573,4.89,2
152159,107647,346906,16.9607,6.5557,5
152240,107707,113458,82.134,5.5317,1
152735,108057,478861,42.5245,6.7785,1
152736,108057,481465,9.3452,3.4758,1
152884,108162,108958,11.6619,5.2175,1
153764,108782,480573,45.31,6.9146,1
153790,108799,480707,79.5725,6.5355,10
153856,108843,248578,5.9582,24.6058,1
154135,109034,494786,115.5292,8.7977,1
154409,109222,117031,38.2361,5.5136,1
154566,109331,152940,16.4012,5.8282,1
154737,107227,109442,57.3062,4.9747,1
155033,108958,109649,21.2368,5.3033,1
155658,110081,111418,27.037,9.2736,1
155907,106756,110255,120.3453,17.1136,1
156052,110355,348340,169.0123,5.2913,1
156462,109649,110653,50.2494,5.6967,1
156582,110741,486328,8.8129,7.6888,1
156589,110745,482874,57.6575,5.4274,1
