edge_id,src,dst,length_um,radius_um,usage
276206,266377,267317,1.7321,9.6678,1
277025,268114,273034,5.9161,5.7446,1
277168,267317,268254,5.4772,9.5612,1
278154,268254,269225,1.7321,9.0243,1
280171,269225,271206,4.6904,8.6595,1
280627,128334,271648,5.6569,7.4952,1
281160,271206,272172,2.4495,8.3031,1
282047,273034,3852817,4.9329,5.2175,1
282182,272172,273168,3.0,8.2144,1
282183,273169,273170,1.0,7.8369,1
282184,273168,273170,2.2361,8.2453,1
283335,90692,274283,8.6023,2.2361,1
283389,274336,274692,10.8167,5.1926,1
283749,91035,274692,10.3441,3.9173,1
285366,276273,312203,9.2736,3.5348,1
287048,273169,277903,11.7473,7.6155,1
287049,277903,277904,2.2361,7.7776,1
287800,278637,3347564,14.0,6.3933,10
287977,266375,278805,19.4165,4.5634,1
287979,277904,278807,1.7321,7.9681,1
288983,279779,279780,1.0,8.6886,1
288984,279780,279781,1.0,8.5732,1
288985,278807,279781,4.2426,8.3031,1
290022,279779,280777,1.7321,9.1045,1
291101,280777,281824,1.4142,9.434,1
293120,283772,289805,7.4833,4.6904,1
293268,281824,283916,2.8284,9.7419,1
293857,284473,320519,1.7321,5.9545,1
294339,283916,284941,1.4142,10.1485,1
295404,284941,285979,1.4142,10.3437,1
296137,183008,286683,15.2971,3.9822,1
296138,286683,459318,9.3808,3.6795,1
296453,285979,286996,1.4142,10.6053,1
298792,289249,6512486,10.0333,4.6365,1
298973,289418,349104,2.2361,5.8735,1
299372,289805,297781,10.198,4.5247,1
299534,286996,289962,4.2426,11.5089,1
301653,291987,291988,1.0,12.9023,1
301654,289962,291988,3.0,12.4877,1
301692,292027,6516792,9.9163,8.0761,1
302742,293020,293021,1.0,13.3218,1
302743,291987,293021,2.4495,13.1148,1
302942,293206,6532586,17.6257,4.7541,1
303035,293296,325595,7.0711,5.2779,1
303803,293020,294039,1.4142,13.8517,1
304357,294578,294581,5.0,5.6967,1
304360,294581,294583,1.0,5.4312,1
304362,294583,360413,5.3852,5.521,1
304801,294039,295021,4.5826,14.2652,1
305780,278805,295977,20.1494,4.3203,1
305781,295977,300828,9.9499,4.6289,1
305783,295021,295979,3.0,14.1231,1
305784,295980,295981,1.0,13.9642,1
305785,295981,295982,1.0,13.8012,1
305786,295979,295982,2.2361,13.7833,1
305787,295980,295983,1.4142,14.0177,1
306704,296853,297927,6.7823,2.9954,1
306715,295983,296864,1.7321,13.781,1
307680,297781,302680,9.1104,5.1795,1
307831,297927,298842,9.4868,2.6992,1
307832,297928,301835,9.434,3.0,1
307844,296864,297940,3.7417,13.168,1
308745,298829,536922,10.7238,3.9324,1
308758,297928,298842,9.2736,2.618,1
308770,297940,298854,3.7417,12.6073,1
308771,298854,298855,1.4142,12.2262,1
309825,298855,299887,1.7321,11.6317,1
309826,299887,299888,3.6056,10.5146,1
309829,299891,300848,3.3166,8.689,1
309830,299891,299892,1.4142,8.8589,1
310578,199732,300623,5.099,9.7721,1
310771,300812,300813,1.0,10.2648,1
310772,300813,301823,1.7321,10.6301,1
310773,300812,300814,1.4142,9.9497,1
310774,300814,300815,2.8284,10.3851,1
310775,300815,300816,2.8284,10.9753,1
310776,300816,300817,1.4142,10.9985,1
310778,300817,300819,1.4142,10.7234,1
310787,300828,305858,9.9499,3.8378,1
310804,299888,300845,1.7321,9.5612,1
310805,300845,300846,1.4142,9.2736,1
310806,300846,300847,1.4142,9.2736,1
310807,300847,300848,2.2361,8.9669,1
310808,299892,300849,1.7321,8.8589,1
310809,300849,300850,2.2361,8.7178,1
311807,301821,302798,2.4495,10.29,1
311808,301821,301822,1.4142,10.6301,1
311809,301822,301823,2.8284,10.6301,1
311819,296853,301831,15.0665,2.8284,1
311823,301835,303888,9.1652,3.3028,1
312688,302680,310499,9.0,5.5495,1
312806,301820,302797,1.7321,10.0499,1
312807,302797,302798,1.4142,9.9999,1
312810,300819,302801,3.4641,10.6301,1
312811,302801,302802,1.4142,10.6301,1
312812,302803,303877,1.4142,11.1311,1
312835,300850,302828,3.4641,8.5422,1
