edge_id,src,dst,length_um,radius_um,usage
76383,54258,54680,13.6015,23.2717,2
76396,54266,395066,11.2052,18.8786,1
76423,54284,670888,74.0825,4.89,1
76424,54284,688123,27.7829,3.6427,1
76704,54475,336965,20.1494,15.7473,12
77003,54680,395939,3.448,21.6154,2
77890,55319,394845,11.481,17.4624,2
77891,55319,56307,10.2956,19.0335,2
77958,36640,55367,51.0392,9.2656,12
77960,55367,58357,63.9653,6.6623,12
78045,55429,343537,57.5256,5.3183,1
78420,55698,322650,105.5971,6.5311,2
78563,55797,64698,27.9464,8.3031,4
78693,55898,56016,7.1414,21.9883,2
78694,55898,55899,4.2426,22.524,2
78704,55906,56158,3.0,18.0416,12
78806,55977,59635,25.2675,14.5414,4
78863,56016,56633,22.8254,19.071,2
78999,56110,818967,88.0341,16.8946,18
79000,35865,56110,77.6595,13.5336,18
79031,56132,63457,22.2236,22.0284,3
79032,52189,56132,7.2425,20.7645,3
79074,56158,400175,25.7034,17.3644,12
79090,56168,394548,37.8021,4.0233,1
79091,56168,400873,34.7994,2.8501,1
79092,56169,395697,14.9852,15.5989,2
79205,56243,62366,14.4741,9.6497,18
79292,56307,57093,10.4403,21.5862,2
79618,56544,57278,19.2614,17.0178,2
79752,56544,56633,16.5831,18.1394,2
80178,56929,237463,191.5985,5.6272,1
80527,57183,403602,113.7351,3.6427,1
80666,57278,57522,13.3417,16.0871,2
80737,57332,304707,43.8254,4.8947,1
80996,57522,401570,22.5536,19.0442,2
81122,55698,57603,9.7681,7.5667,2
81221,57671,400190,5.2192,11.7632,2
81222,57671,58343,27.2947,17.6335,2
81318,57739,334991,130.17,6.7749,1
81380,57788,685412,3.9581,15.1766,3
81750,58044,666442,3.1623,21.2642,1
81888,57183,58141,55.7315,3.5616,1
82183,57093,58343,16.4012,23.8022,2
82201,58357,336267,10.419,6.7016,12
82258,58393,111415,95.7787,16.9206,1
82554,58601,715840,73.5791,9.4604,1
82569,58610,400859,22.9831,4.1231,1
82675,58683,74889,31.4881,15.8314,2
83029,58924,395935,67.7864,3.3708,1
83256,59089,61748,38.1314,16.4012,12
83427,59197,403707,24.0416,19.891,2
83602,59319,402758,3.6968,18.1696,6
84111,59677,59990,7.3485,23.1164,6
84563,59990,403977,8.5245,25.2728,6
85277,60497,67441,92.3634,8.447,1
86487,61342,386251,164.9128,12.8291,1
86616,58610,61426,106.8223,3.9324,1
87035,57950,61722,43.0116,7.1947,1
87037,61722,69900,81.4002,5.9619,1
87069,61748,64843,65.7419,14.0529,12
87584,62109,244036,13.5154,4.3723,3
87585,62109,244885,7.6085,3.5,3
87881,62316,400287,118.8139,25.1219,2
87957,62366,66420,26.0192,15.8069,18
88442,62719,673559,17.4133,10.8103,1
88573,62804,417910,70.2975,9.2969,1
88786,62736,62961,33.3766,5.1213,1
89170,63232,69561,131.2821,4.0,1
89397,61426,63392,63.0,3.6029,1
90770,64348,691622,36.9414,4.2078,1
91033,64530,411995,92.479,4.9155,1
91270,64698,338900,8.3865,8.6137,4
91453,64843,421332,109.4809,11.726,12
91659,64974,64976,7.0711,9.5802,2
91662,64976,302380,120.5736,8.0552,2
92922,65884,67777,93.0269,6.373,1
93503,66302,407273,127.0324,16.7249,2
93504,66302,417203,39.5985,16.9887,2
93667,66420,691041,6.7082,19.873,18
93835,66534,69387,24.9466,14.7336,1
93952,66612,83722,68.5614,6.1298,1
94106,66725,412453,24.5334,5.5,1
94424,63457,66940,18.3428,25.0845,3
94590,67049,345134,71.4368,8.3245,1
94637,67086,69387,14.7761,12.1648,1
94639,67086,405792,8.5635,10.9429,1
94818,67201,70071,36.1248,19.815,5
95148,67441,67777,15.2643,7.806,1
95569,67742,415830,84.0143,6.0707,1
